"id";"user_id";"bike_id";"start_time";"end_time";"start_pos";"end_pos";"start_cost";"var_cost";"park_cost"
"919";"1163";"573";"2023-10-17 13:12";"2023-10-17 13:16";"[13.46062,59.37292]";"[13.46092,59.37053]";"10.00";"10.40";"100.00"
"920";"1840";"607";"2023-10-17 13:23";"2023-10-17 13:32";"[13.48348,59.37811]";"[13.48481,59.37667]";"10.00";"26.31";"100.00"
"921";"1821";"389";"2023-10-17 13:27";"2023-10-17 13:33";"[13.48252,59.38336]";"[13.48598,59.38355]";"10.00";"16.79";"100.00"
"922";"1850";"535";"2023-10-17 13:33";"2023-10-17 13:38";"[13.54592,59.41695]";"[13.54623,59.41468]";"10.00";"14.28";"100.00"
"923";"1173";"847";"2023-10-17 13:34";"2023-10-17 13:38";"[11.98413,57.73059]";"[11.98739,57.72964]";"10.00";"11.40";"100.00"
"924";"1056";"349";"2023-10-17 13:48";"2023-10-17 13:52";"[18.06256,59.34206]";"[18.05864,59.34099]";"10.00";"10.40";"100.00"
"925";"1822";"389";"2023-10-17 13:53";"2023-10-17 13:55";"[13.48598,59.38355]";"[13.48252,59.38336]";"10.00";"3.99";"100.00"
"926";"1697";"226";"2023-10-17 13:54";"2023-10-17 14:04";"[18.03378,59.33043]";"[18.03771,59.33018]";"10.00";"29.23";"100.00"
"927";"1421";"1019";"2023-10-17 13:58";"2023-10-17 14:03";"[11.9927,57.68638]";"[11.98993,57.6887]";"10.00";"12.10";"100.00"
"928";"1851";"535";"2023-10-17 13:59";"2023-10-17 14:05";"[13.54623,59.41468]";"[13.5443,59.41281]";"10.00";"16.04";"100.00"
"929";"1841";"607";"2023-10-17 14:01";"2023-10-17 14:07";"[13.48481,59.37667]";"[13.4883,59.37801]";"10.00";"16.55";"100.00"
"930";"1332";"169";"2023-10-17 14:14";"2023-10-17 14:25";"[18.03303,59.33231]";"[18.03287,59.33548]";"10.00";"32.24";"100.00"
"931";"1056";"349";"2023-10-17 14:28";"2023-10-17 14:32";"[18.05864,59.34099]";"[18.06256,59.34206]";"10.00";"11.61";"100.00"
"932";"1333";"169";"2023-10-17 14:32";"2023-10-17 14:35";"[18.03287,59.33548]";"[18.03413,59.33385]";"10.00";"6.79";"100.00"
"933";"1841";"607";"2023-10-17 14:40";"2023-10-17 14:43";"[13.4883,59.37801]";"[13.48348,59.37811]";"10.00";"6.30";"100.00"
"934";"1421";"1019";"2023-10-17 15:01";"2023-10-17 15:06";"[11.98993,57.6887]";"[11.9927,57.68638]";"10.00";"13.49";"100.00"
"935";"1698";"226";"2023-10-17 15:01";"2023-10-17 15:07";"[18.03771,59.33018]";"[18.03378,59.33043]";"10.00";"16.98";"100.00"
"936";"1334";"169";"2023-10-17 15:08";"2023-10-17 15:13";"[18.03413,59.33385]";"[18.03303,59.33231]";"10.00";"12.89";"100.00"
"937";"1683";"742";"2023-10-17 16:24";"2023-10-17 16:33";"[13.50259,59.37372]";"[13.50732,59.3723]";"10.00";"25.95";"100.00"
"938";"1683";"742";"2023-10-17 17:13";"2023-10-17 17:15";"[13.50732,59.3723]";"[13.50259,59.37372]";"10.00";"4.45";"100.00"
"939";"1327";"37";"2023-10-17 18:15";"2023-10-17 18:21";"[18.0577,59.34745]";"[18.0476,59.34348]";"10.00";"15.67";"100.00"
"940";"1658";"822";"2023-10-17 18:26";"2023-10-17 18:37";"[11.92197,57.72882]";"[11.92163,57.72896]";"10.00";"32.50";"100.00"
"941";"1465";"183";"2023-10-17 18:42";"2023-10-17 18:57";"[18.07784,59.30882]";"[18.0785,59.31049]";"10.00";"43.16";"100.00"
"942";"1327";"37";"2023-10-17 18:56";"2023-10-17 19:03";"[18.0476,59.34348]";"[18.05348,59.34517]";"10.00";"18.74";"100.00"
"943";"1658";"822";"2023-10-17 19:02";"2023-10-17 19:08";"[11.92163,57.72896]";"[11.92506,57.72802]";"10.00";"16.42";"100.00"
"944";"1105";"69";"2023-10-17 19:12";"2023-10-17 19:19";"[18.03244,59.31636]";"[18.03167,59.32141]";"10.00";"19.19";"100.00"
"945";"1465";"183";"2023-10-17 19:18";"2023-10-17 19:25";"[18.0785,59.31049]";"[18.0742,59.30903]";"10.00";"20.34";"100.00"
"946";"1307";"637";"2023-10-17 19:21";"2023-10-17 19:26";"[13.58312,59.40992]";"[13.58139,59.41166]";"10.00";"13.46";"100.00"
"947";"1173";"64";"2023-10-17 19:26";"2023-10-17 19:37";"[18.05357,59.33904]";"[18.06059,59.3389]";"10.00";"31.20";"100.00"
"948";"1465";"183";"2023-10-17 19:31";"2023-10-17 19:35";"[18.0742,59.30903]";"[18.07784,59.30882]";"10.00";"10.67";"100.00"
"949";"1327";"37";"2023-10-17 19:35";"2023-10-17 19:41";"[18.05348,59.34517]";"[18.0577,59.34745]";"10.00";"16.78";"100.00"
"950";"1658";"822";"2023-10-17 19:42";"2023-10-17 19:47";"[11.92506,57.72802]";"[11.92197,57.72882]";"10.00";"13.97";"100.00"
"951";"1308";"637";"2023-10-17 19:51";"2023-10-17 19:55";"[13.58139,59.41166]";"[13.58312,59.40992]";"10.00";"9.66";"100.00"
"952";"1106";"69";"2023-10-17 20:04";"2023-10-17 20:09";"[18.03167,59.32141]";"[18.02746,59.31884]";"10.00";"14.91";"100.00"
"953";"1174";"64";"2023-10-17 20:20";"2023-10-17 20:26";"[18.06059,59.3389]";"[18.05712,59.33631]";"10.00";"15.81";"100.00"
"954";"1432";"187";"2023-10-17 20:46";"2023-10-17 20:55";"[18.04927,59.33595]";"[18.05471,59.33349]";"10.00";"24.48";"100.00"
"955";"1107";"69";"2023-10-17 21:06";"2023-10-17 21:12";"[18.02746,59.31884]";"[18.03244,59.31636]";"10.00";"15.52";"100.00"
"956";"1174";"64";"2023-10-17 21:20";"2023-10-17 21:24";"[18.05712,59.33631]";"[18.05357,59.33904]";"10.00";"9.88";"100.00"
"957";"1432";"187";"2023-10-17 21:51";"2023-10-17 21:58";"[18.05471,59.33349]";"[18.05239,59.33529]";"10.00";"18.34";"100.00"
"958";"1433";"187";"2023-10-17 22:13";"2023-10-17 22:16";"[18.05239,59.33529]";"[18.04927,59.33595]";"10.00";"7.05";"100.00"
"959";"1472";"28";"2023-10-18 08:43";"2023-10-18 08:49";"[18.07478,59.33127]";"[18.07802,59.33547]";"10.00";"15.71";"100.00"
"960";"1473";"28";"2023-10-18 09:04";"2023-10-18 09:08";"[18.07802,59.33547]";"[18.07973,59.3323]";"10.00";"9.59";"100.00"
"961";"1401";"225";"2023-10-18 09:14";"2023-10-18 09:26";"[18.03531,59.31899]";"[18.04457,59.31974]";"10.00";"34.76";"100.00"
"962";"1026";"629";"2023-10-18 09:20";"2023-10-18 09:29";"[13.54451,59.39813]";"[13.54021,59.39987]";"10.00";"25.32";"100.00"
"963";"1454";"191";"2023-10-18 09:30";"2023-10-18 09:40";"[18.05638,59.31341]";"[18.05499,59.31292]";"10.00";"29.29";"100.00"
"964";"1474";"28";"2023-10-18 09:41";"2023-10-18 09:46";"[18.07973,59.3323]";"[18.07478,59.33127]";"10.00";"14.86";"100.00"
"965";"1027";"629";"2023-10-18 09:52";"2023-10-18 09:55";"[13.54021,59.39987]";"[13.54005,59.39781]";"10.00";"7.74";"100.00"
"966";"1401";"225";"2023-10-18 09:56";"2023-10-18 09:59";"[18.04457,59.31974]";"[18.03952,59.32]";"10.00";"7.05";"100.00"
"967";"1027";"629";"2023-10-18 10:08";"2023-10-18 10:14";"[13.54005,59.39781]";"[13.54451,59.39813]";"10.00";"16.47";"100.00"
"968";"1402";"225";"2023-10-18 10:24";"2023-10-18 10:26";"[18.03952,59.32]";"[18.03531,59.31899]";"10.00";"3.55";"100.00"
"969";"1455";"191";"2023-10-18 10:32";"2023-10-18 10:39";"[18.05499,59.31292]";"[18.0586,59.3149]";"10.00";"20.45";"100.00"
"970";"1852";"793";"2023-10-18 10:37";"2023-10-18 10:40";"[12.01658,57.69731]";"[12.01461,57.69945]";"10.00";"8.70";"100.00"
"971";"1852";"793";"2023-10-18 11:09";"2023-10-18 11:12";"[12.01461,57.69945]";"[12.01658,57.69731]";"10.00";"6.30";"100.00"
"972";"1456";"191";"2023-10-18 11:31";"2023-10-18 11:36";"[18.0586,59.3149]";"[18.05638,59.31341]";"10.00";"12.49";"100.00"
"973";"1112";"276";"2023-10-18 11:57";"2023-10-18 12:07";"[18.04071,59.34882]";"[18.04017,59.34622]";"10.00";"28.44";"100.00"
"974";"1113";"276";"2023-10-18 12:44";"2023-10-18 12:49";"[18.04017,59.34622]";"[18.04337,59.34769]";"10.00";"14.50";"100.00"
"975";"1114";"276";"2023-10-18 13:24";"2023-10-18 13:29";"[18.04337,59.34769]";"[18.04071,59.34882]";"10.00";"13.18";"100.00"
"976";"1152";"223";"2023-10-18 13:37";"2023-10-18 13:47";"[18.04346,59.34607]";"[18.04795,59.34947]";"10.00";"29.05";"100.00"
"977";"1153";"223";"2023-10-18 14:22";"2023-10-18 14:26";"[18.04795,59.34947]";"[18.0444,59.34795]";"10.00";"11.00";"100.00"
"978";"1734";"96";"2023-10-18 14:54";"2023-10-18 15:06";"[18.06416,59.33299]";"[18.05958,59.32963]";"10.00";"35.96";"100.00"
"979";"1154";"223";"2023-10-18 15:02";"2023-10-18 15:04";"[18.0444,59.34795]";"[18.04346,59.34607]";"10.00";"5.25";"100.00"
"980";"1735";"96";"2023-10-18 15:14";"2023-10-18 15:20";"[18.05958,59.32963]";"[18.05818,59.33251]";"10.00";"15.77";"100.00"
"981";"1765";"490";"2023-10-18 15:30";"2023-10-18 15:36";"[13.50022,59.40705]";"[13.50027,59.40701]";"10.00";"15.50";"100.00"
"982";"1765";"490";"2023-10-18 16:02";"2023-10-18 16:06";"[13.50027,59.40701]";"[13.49849,59.40925]";"10.00";"9.78";"100.00"
"983";"1735";"96";"2023-10-18 16:10";"2023-10-18 16:18";"[18.05818,59.33251]";"[18.06416,59.33299]";"10.00";"21.29";"100.00"
"984";"1118";"682";"2023-10-18 16:14";"2023-10-18 16:25";"[13.50715,59.39427]";"[13.51403,59.39567]";"10.00";"31.02";"100.00"
"985";"1927";"497";"2023-10-18 16:29";"2023-10-18 16:35";"[13.55321,59.40539]";"[13.54796,59.40224]";"10.00";"16.62";"100.00"
"986";"1836";"986";"2023-10-18 16:33";"2023-10-18 16:45";"[11.99194,57.73193]";"[11.99119,57.73401]";"10.00";"34.13";"100.00"
"987";"1928";"497";"2023-10-18 16:50";"2023-10-18 16:53";"[13.54796,59.40224]";"[13.55229,59.40321]";"10.00";"6.29";"100.00"
"988";"1119";"682";"2023-10-18 16:59";"2023-10-18 17:04";"[13.51403,59.39567]";"[13.50916,59.39601]";"10.00";"13.54";"100.00"
"989";"1765";"490";"2023-10-18 17:05";"2023-10-18 17:07";"[13.49849,59.40925]";"[13.50022,59.40705]";"10.00";"5.62";"100.00"
"990";"1836";"986";"2023-10-18 17:05";"2023-10-18 17:12";"[11.99119,57.73401]";"[11.99194,57.73193]";"10.00";"20.08";"100.00"
"991";"1119";"682";"2023-10-18 17:34";"2023-10-18 17:36";"[13.50915,59.39601]";"[13.50715,59.39427]";"10.00";"4.63";"100.00"
"992";"1928";"497";"2023-10-18 17:34";"2023-10-18 17:36";"[13.55229,59.40321]";"[13.55321,59.40539]";"10.00";"4.73";"100.00"
"993";"1465";"739";"2023-10-18 17:46";"2023-10-18 17:56";"[13.54191,59.40533]";"[13.53608,59.40497]";"10.00";"27.39";"100.00"
"994";"1465";"739";"2023-10-18 18:50";"2023-10-18 18:54";"[13.53608,59.40497]";"[13.53904,59.4066]";"10.00";"10.27";"100.00"
"995";"1465";"739";"2023-10-18 19:20";"2023-10-18 19:26";"[13.53904,59.4066]";"[13.54191,59.40533]";"10.00";"16.53";"100.00"
"996";"1733";"83";"2023-10-18 19:36";"2023-10-18 19:44";"[18.04865,59.31618]";"[18.04468,59.3208]";"10.00";"23.90";"100.00"
"997";"1411";"903";"2023-10-18 20:27";"2023-10-18 20:30";"[11.96292,57.73665]";"[11.95935,57.73544]";"10.00";"6.11";"100.00"
"998";"1734";"83";"2023-10-18 20:27";"2023-10-18 20:35";"[18.04468,59.3208]";"[18.04901,59.31966]";"10.00";"23.87";"100.00"
"999";"1100";"915";"2023-10-18 20:37";"2023-10-18 20:48";"[11.98456,57.70545]";"[11.98006,57.70505]";"10.00";"30.49";"100.00"
"1000";"1734";"83";"2023-10-18 20:59";"2023-10-18 21:04";"[18.04901,59.31966]";"[18.04865,59.31618]";"10.00";"14.78";"100.00"
"1001";"1412";"903";"2023-10-18 21:24";"2023-10-18 21:26";"[11.95935,57.73544]";"[11.96292,57.73665]";"10.00";"5.46";"100.00"
"1002";"1101";"915";"2023-10-18 21:44";"2023-10-18 21:50";"[11.98006,57.70505]";"[11.98456,57.70545]";"10.00";"16.14";"100.00"
"1003";"1506";"706";"2023-10-19 08:35";"2023-10-19 08:46";"[13.50771,59.3955]";"[13.50642,59.39345]";"10.00";"31.38";"100.00"
"1004";"1506";"706";"2023-10-19 09:23";"2023-10-19 09:24";"[13.50642,59.39345]";"[13.50771,59.3955]";"10.00";"2.63";"100.00"
"1005";"1734";"514";"2023-10-19 09:43";"2023-10-19 09:53";"[13.51843,59.37994]";"[13.5144,59.37898]";"10.00";"28.04";"100.00"
"1006";"1980";"73";"2023-10-19 09:57";"2023-10-19 10:07";"[18.09297,59.31579]";"[18.09334,59.31443]";"10.00";"27.79";"100.00"
"1007";"1489";"1034";"2023-10-19 10:18";"2023-10-19 10:29";"[11.9646,57.72041]";"[11.97098,57.72342]";"10.00";"31.40";"100.00"
"1008";"1273";"132";"2023-10-19 10:33";"2023-10-19 10:42";"[18.07446,59.3318]";"[18.07661,59.33247]";"10.00";"24.53";"100.00"
"1009";"1490";"1034";"2023-10-19 10:46";"2023-10-19 10:52";"[11.97098,57.72342]";"[11.96857,57.7216]";"10.00";"17.49";"100.00"
"1010";"1734";"514";"2023-10-19 10:51";"2023-10-19 10:56";"[13.5144,59.37898]";"[13.51843,59.37994]";"10.00";"13.99";"100.00"
"1011";"1981";"73";"2023-10-19 10:59";"2023-10-19 11:04";"[18.09334,59.31443]";"[18.08728,59.3146]";"10.00";"12.68";"100.00"
"1012";"1273";"132";"2023-10-19 11:00";"2023-10-19 11:06";"[18.07661,59.33247]";"[18.07572,59.3347]";"10.00";"15.95";"100.00"
"1013";"1981";"73";"2023-10-19 11:13";"2023-10-19 11:18";"[18.08728,59.3146]";"[18.09297,59.31579]";"10.00";"14.96";"100.00"
"1014";"1490";"1034";"2023-10-19 11:30";"2023-10-19 11:37";"[11.96857,57.7216]";"[11.9646,57.72041]";"10.00";"19.96";"100.00"
"1015";"1274";"132";"2023-10-19 11:57";"2023-10-19 12:00";"[18.07572,59.3347]";"[18.07446,59.3318]";"10.00";"8.03";"100.00"
"1016";"1124";"911";"2023-10-19 12:19";"2023-10-19 12:28";"[11.97014,57.69748]";"[11.96537,57.69677]";"10.00";"25.22";"100.00"
"1017";"1125";"911";"2023-10-19 12:38";"2023-10-19 12:44";"[11.96537,57.69677]";"[11.97014,57.69748]";"10.00";"17.32";"100.00"
"1018";"1754";"70";"2023-10-19 12:51";"2023-10-19 13:08";"[18.02439,59.32714]";"[18.03344,59.32272]";"10.00";"49.85";"100.00"
"1019";"1518";"692";"2023-10-19 13:23";"2023-10-19 13:36";"[13.55329,59.40649]";"[13.56077,59.40838]";"10.00";"37.63";"100.00"
"1020";"1755";"70";"2023-10-19 13:27";"2023-10-19 13:37";"[18.03344,59.32272]";"[18.02746,59.32448]";"10.00";"28.91";"100.00"
"1021";"1519";"692";"2023-10-19 13:58";"2023-10-19 14:01";"[13.56077,59.40838]";"[13.55667,59.40849]";"10.00";"6.79";"100.00"
"1022";"1229";"163";"2023-10-19 14:17";"2023-10-19 14:29";"[18.02367,59.33128]";"[18.02392,59.33234]";"10.00";"35.02";"100.00"
"1023";"1520";"692";"2023-10-19 14:23";"2023-10-19 14:26";"[13.55668,59.40849]";"[13.55329,59.40649]";"10.00";"7.98";"100.00"
"1024";"1755";"70";"2023-10-19 14:33";"2023-10-19 14:42";"[18.02746,59.32448]";"[18.02439,59.32714]";"10.00";"26.50";"100.00"
"1025";"2016";"721";"2023-10-19 14:41";"2023-10-19 14:51";"[13.4633,59.37457]";"[13.46829,59.37338]";"10.00";"29.41";"100.00"
"1026";"1308";"701";"2023-10-19 14:51";"2023-10-19 14:58";"[13.47684,59.37448]";"[13.47097,59.37031]";"10.00";"20.13";"100.00"
"1027";"1661";"120";"2023-10-19 14:51";"2023-10-19 15:05";"[18.00867,59.33011]";"[18.00553,59.32748]";"10.00";"41.36";"100.00"
"1028";"1229";"163";"2023-10-19 15:07";"2023-10-19 15:13";"[18.02392,59.33234]";"[18.02239,59.3302]";"10.00";"15.29";"100.00"
"1029";"1309";"701";"2023-10-19 15:17";"2023-10-19 15:22";"[13.47097,59.37031]";"[13.47402,59.37279]";"10.00";"14.04";"100.00"
"1030";"1145";"265";"2023-10-19 15:25";"2023-10-19 15:33";"[18.02541,59.32175]";"[18.0273,59.31817]";"10.00";"22.76";"100.00"
"1031";"1883";"121";"2023-10-19 15:38";"2023-10-19 15:54";"[18.04683,59.34314]";"[18.0499,59.34385]";"10.00";"47.68";"100.00"
"1032";"2016";"721";"2023-10-19 15:38";"2023-10-19 15:42";"[13.46829,59.37338]";"[13.46857,59.37584]";"10.00";"9.78";"100.00"
"1033";"1146";"265";"2023-10-19 15:47";"2023-10-19 15:49";"[18.0273,59.31817]";"[18.02857,59.32038]";"10.00";"4.38";"100.00"
"1034";"1391";"711";"2023-10-19 15:48";"2023-10-19 15:53";"[13.44399,59.38074]";"[13.44311,59.38125]";"10.00";"13.61";"100.00"
"1035";"1229";"163";"2023-10-19 15:50";"2023-10-19 15:52";"[18.02239,59.3302]";"[18.02367,59.33128]";"10.00";"5.28";"100.00"
"1036";"1662";"120";"2023-10-19 16:04";"2023-10-19 16:12";"[18.00553,59.32748]";"[18.00387,59.33059]";"10.00";"23.85";"100.00"
"1037";"1309";"701";"2023-10-19 16:12";"2023-10-19 16:14";"[13.47402,59.37279]";"[13.47684,59.37448]";"10.00";"4.59";"100.00"
"1038";"2016";"721";"2023-10-19 16:15";"2023-10-19 16:21";"[13.46857,59.37584]";"[13.4633,59.37457]";"10.00";"15.17";"100.00"
"1039";"1147";"265";"2023-10-19 16:27";"2023-10-19 16:29";"[18.02857,59.32038]";"[18.02541,59.32175]";"10.00";"4.88";"100.00"
"1040";"1392";"711";"2023-10-19 16:27";"2023-10-19 16:29";"[13.44311,59.38125]";"[13.44713,59.38059]";"10.00";"3.28";"100.00"
"1041";"1883";"121";"2023-10-19 16:33";"2023-10-19 16:40";"[18.0499,59.34385]";"[18.05069,59.34192]";"10.00";"18.59";"100.00"
"1042";"1662";"120";"2023-10-19 16:46";"2023-10-19 16:52";"[18.00387,59.33059]";"[18.00867,59.33011]";"10.00";"17.47";"100.00"
"1043";"1884";"121";"2023-10-19 16:50";"2023-10-19 17:05";"[18.05069,59.34192]";"[18.04683,59.34314]";"10.00";"42.74";"100.00"
"1044";"1392";"711";"2023-10-19 16:58";"2023-10-19 17:02";"[13.44712,59.38059]";"[13.44399,59.38074]";"10.00";"10.79";"100.00"
"1045";"1908";"589";"2023-10-19 18:20";"2023-10-19 18:24";"[13.47662,59.37894]";"[13.46988,59.37736]";"10.00";"10.67";"100.00"
"1046";"1660";"818";"2023-10-19 18:42";"2023-10-19 18:52";"[11.94011,57.67925]";"[11.93543,57.67896]";"10.00";"27.42";"100.00"
"1047";"1909";"589";"2023-10-19 18:48";"2023-10-19 18:55";"[13.46988,59.37736]";"[13.47326,59.37888]";"10.00";"18.06";"100.00"
"1048";"1625";"464";"2023-10-19 19:10";"2023-10-19 19:13";"[13.50106,59.3654]";"[13.49988,59.36617]";"10.00";"8.31";"100.00"
"1049";"1660";"818";"2023-10-19 19:34";"2023-10-19 19:38";"[11.93543,57.67896]";"[11.94011,57.67925]";"10.00";"9.22";"100.00"
"1050";"1348";"491";"2023-10-19 19:36";"2023-10-19 19:47";"[13.57543,59.41362]";"[13.57539,59.41169]";"10.00";"31.58";"100.00"
"1051";"1910";"589";"2023-10-19 19:36";"2023-10-19 19:42";"[13.47326,59.37888]";"[13.47662,59.37894]";"10.00";"15.71";"100.00"
"1052";"1625";"464";"2023-10-19 19:40";"2023-10-19 19:42";"[13.49988,59.36617]";"[13.49773,59.36532]";"10.00";"5.05";"100.00"
"1053";"1826";"645";"2023-10-19 19:40";"2023-10-19 19:44";"[13.5716,59.40603]";"[13.56867,59.40721]";"10.00";"10.40";"100.00"
"1054";"994";"962";"2023-10-19 19:42";"2023-10-19 19:52";"[12.01302,57.70755]";"[12.01363,57.70359]";"10.00";"29.17";"100.00"
"1055";"1566";"1039";"2023-10-19 19:45";"2023-10-19 19:50";"[11.92666,57.71389]";"[11.9233,57.71556]";"10.00";"14.68";"100.00"
"1056";"1708";"170";"2023-10-19 19:45";"2023-10-19 19:51";"[18.09251,59.30793]";"[18.0929,59.30732]";"10.00";"15.01";"100.00"
"1057";"1348";"491";"2023-10-19 19:56";"2023-10-19 20:01";"[13.57539,59.41169]";"[13.57543,59.41362]";"10.00";"12.67";"100.00"
"1058";"1709";"170";"2023-10-19 20:01";"2023-10-19 20:06";"[18.0929,59.30732]";"[18.08903,59.30684]";"10.00";"14.95";"100.00"
"1059";"1826";"645";"2023-10-19 20:08";"2023-10-19 20:12";"[13.56867,59.40721]";"[13.5716,59.40603]";"10.00";"10.36";"100.00"
"1060";"1567";"1039";"2023-10-19 20:22";"2023-10-19 20:29";"[11.9233,57.71556]";"[11.92666,57.71389]";"10.00";"18.33";"100.00"
"1061";"1625";"464";"2023-10-19 20:34";"2023-10-19 20:36";"[13.49773,59.36532]";"[13.50106,59.3654]";"10.00";"3.36";"100.00"
"1062";"1824";"99";"2023-10-19 20:43";"2023-10-19 20:49";"[18.09414,59.33348]";"[18.08562,59.33487]";"10.00";"15.48";"100.00"
"1063";"994";"962";"2023-10-19 20:46";"2023-10-19 20:50";"[12.01363,57.70359]";"[12.01522,57.7052]";"10.00";"10.71";"100.00"
"1064";"995";"962";"2023-10-19 21:04";"2023-10-19 21:11";"[12.01522,57.7052]";"[12.01302,57.70755]";"10.00";"18.41";"100.00"
"1065";"1710";"170";"2023-10-19 21:05";"2023-10-19 21:09";"[18.08903,59.30684]";"[18.09251,59.30793]";"10.00";"10.71";"100.00"
"1066";"1825";"99";"2023-10-19 21:28";"2023-10-19 21:31";"[18.08562,59.33487]";"[18.08858,59.33191]";"10.00";"8.26";"100.00"
"1067";"1825";"99";"2023-10-19 21:44";"2023-10-19 21:50";"[18.08858,59.33191]";"[18.09414,59.33348]";"10.00";"17.22";"100.00"
"1068";"1260";"1048";"2023-10-19 21:58";"2023-10-19 22:02";"[11.99231,57.72587]";"[11.9918,57.72367]";"10.00";"10.90";"100.00"
"1069";"1260";"1048";"2023-10-19 22:58";"2023-10-19 23:04";"[11.9918,57.72367]";"[11.99231,57.72587]";"10.00";"16.00";"100.00"
"1070";"1441";"502";"2023-10-20 08:35";"2023-10-20 08:46";"[13.48494,59.37412]";"[13.48082,59.37377]";"10.00";"32.06";"100.00"
"1071";"1365";"209";"2023-10-20 08:46";"2023-10-20 08:56";"[18.10601,59.33671]";"[18.10534,59.33498]";"10.00";"29.38";"100.00"
"1072";"1441";"502";"2023-10-20 08:56";"2023-10-20 09:01";"[13.48082,59.37377]";"[13.48494,59.37412]";"10.00";"12.91";"100.00"
"1073";"1073";"527";"2023-10-20 08:58";"2023-10-20 09:09";"[13.47227,59.39183]";"[13.47855,59.38839]";"10.00";"30.38";"100.00"
"1074";"1366";"209";"2023-10-20 09:51";"2023-10-20 09:53";"[18.10534,59.33498]";"[18.10601,59.33671]";"10.00";"3.34";"100.00"
"1075";"1073";"527";"2023-10-20 10:02";"2023-10-20 10:08";"[13.47855,59.38839]";"[13.47586,59.39011]";"10.00";"15.79";"100.00"
"1076";"1528";"1";"2023-10-20 10:19";"2023-10-20 10:29";"[18.05767,59.33464]";"[18.05262,59.34012]";"10.00";"28.52";"100.00"
"1077";"1074";"527";"2023-10-20 10:34";"2023-10-20 10:38";"[13.47586,59.39011]";"[13.47227,59.39183]";"10.00";"11.44";"100.00"
"1078";"1175";"198";"2023-10-20 10:49";"2023-10-20 10:59";"[18.04896,59.34837]";"[18.04492,59.34459]";"10.00";"27.83";"100.00"
"1079";"1529";"1";"2023-10-20 11:17";"2023-10-20 11:20";"[18.05262,59.34012]";"[18.058,59.33804]";"10.00";"7.31";"100.00"
"1080";"1175";"198";"2023-10-20 11:21";"2023-10-20 11:24";"[18.04492,59.34459]";"[18.04736,59.34642]";"10.00";"7.29";"100.00"
"1081";"1176";"198";"2023-10-20 11:52";"2023-10-20 11:55";"[18.04735,59.34642]";"[18.04896,59.34837]";"10.00";"8.58";"100.00"
"1082";"1530";"1";"2023-10-20 11:53";"2023-10-20 11:58";"[18.058,59.33804]";"[18.05767,59.33464]";"10.00";"12.11";"100.00"
"1083";"1813";"213";"2023-10-20 13:16";"2023-10-20 13:22";"[18.05921,59.32131]";"[18.06223,59.32131]";"10.00";"16.40";"100.00"
"1084";"1814";"213";"2023-10-20 13:54";"2023-10-20 13:57";"[18.06223,59.32131]";"[18.05921,59.32131]";"10.00";"6.30";"100.00"
"1085";"1323";"344";"2023-10-20 14:16";"2023-10-20 14:19";"[18.0526,59.34621]";"[18.05546,59.34438]";"10.00";"8.41";"100.00"
"1086";"1121";"507";"2023-10-20 14:38";"2023-10-20 14:49";"[13.55748,59.40038]";"[13.55545,59.40461]";"10.00";"32.26";"100.00"
"1087";"1324";"344";"2023-10-20 14:42";"2023-10-20 14:48";"[18.05546,59.34438]";"[18.0526,59.34621]";"10.00";"15.25";"100.00"
"1088";"1121";"507";"2023-10-20 15:06";"2023-10-20 15:11";"[13.55545,59.40461]";"[13.55526,59.40251]";"10.00";"12.27";"100.00"
"1089";"1178";"58";"2023-10-20 15:38";"2023-10-20 15:46";"[18.03119,59.32921]";"[18.01984,59.3282]";"10.00";"23.02";"100.00"
"1090";"1122";"507";"2023-10-20 15:40";"2023-10-20 15:43";"[13.55526,59.40251]";"[13.55748,59.40038]";"10.00";"7.14";"100.00"
"1091";"1383";"949";"2023-10-20 16:20";"2023-10-20 16:27";"[11.91635,57.70534]";"[11.91492,57.70576]";"10.00";"19.76";"100.00"
"1092";"1384";"949";"2023-10-20 16:35";"2023-10-20 16:37";"[11.91492,57.70576]";"[11.91338,57.70375]";"10.00";"5.39";"100.00"
